student_id,assignment1_grade,assignment1_submission,assignment2_grade,assignment2_submission,assignment3_grade,assignment3_submission,assignment4_grade,assignment4_submission,assignment5_grade,assignment5_submission,assignment6_grade,assignment6_submission
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,50.36800164,09:28.5,49.86800164,27:46.9,50.56800164,08:37.4,49.66800164,13:34.4,44.70120148,50:42.9,40.23108133,33:33.0
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,88.8788876,44:37.7,88.8788876,54:39.4,71.10311008,11:39.4,63.99279907,17:57.8,57.59351916,08:42.3,51.83416725,03:03.8
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,55.51497124,32:15.2,49.53347412,52:24.7,40.36677929,55:26.8,39.46677929,44:19.4,31.57342343,38:16.9,31.57342343,03:42.4
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,81.35596575,57:13.4,80.85596575,22:26.6,65.4247726,22:24.2,64.5247726,41:33.6,51.61981808,27:28.9,51.61981808,18:21.4
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,76.44303798,43:47.3,60.79443038,45:36.8,49.37554431,37:22.1,38.78043545,26:18.3,31.02434836,53:02.8,27.92191352,23:52.6
25197F10-E9E9-4C50-63F8-6C896975AAE2,78.26246003,33:50.1,77.76246003,18:22.4,62.94996802,32:27.8,49.63997442,35:17.0,44.67597698,50:45.4,35.74078158,29:31.3
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,74.75564396,45:12.3,74.25564396,33:54.8,67.55007956,54:05.8,59.98507161,45:55.1,59.98507161,55:18.2,59.98507161,04:15.6
DDE0526B-7DA4-80E8-C2A6-D097F3826029,72.73109893,08:03.9,65.02798904,17:53.5,65.72798904,54:54.5,64.82798904,21:27.8,51.86239123,13:53.5,51.86239123,33:47.8
1F51E050-78F7-F270-1B90-ED1BC0376763,78.52546448,30:07.2,70.24291803,13:52.7,63.93862623,24:20.6,50.43090098,36:06.9,50.43090098,11:05.0,45.38781088,42:02.7
DDE0526B-7DA4-80E8-C2A6-D097F3826029,55.89998948,35:50.9,55.39998948,02:02.4,56.09998948,59:38.4,55.19998948,46:09.8,44.15999158,40:22.4,39.74399242,24:07.4
25197F10-E9E9-4C50-63F8-6C896975AAE2,84.83446087,55:17.6,84.33446087,25:28.9,76.62101479,59:15.0,75.72101479,37:13.6,75.72101479,05:32.1,68.14891331,10:50.8
DDE0526B-7DA4-80E8-C2A6-D097F3826029,87.33661036,56:22.5,69.50928829,23:12.3,56.34743063,11:09.3,44.3579445,05:14.1,44.3579445,57:41.4,39.92215005,29:29.4
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,88.82716515,45:05.5,88.32716515,28:26.2,89.02716515,44:21.2,79.31444863,02:05.7,71.38300377,02:09.0,64.24470339,23:35.2
247B105C-2067-A7AA-2CBE-B65278128C96,91.87735366,23:12.2,82.2596183,00:56.3,74.75365647,16:52.2,66.46829082,04:05.7,59.82146174,40:32.1,53.83931556,55:46.7
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,49.86045788,02:09.9,44.44441209,58:04.8,36.29552967,58:34.1,31.85597671,18:19.4,28.67037904,39:23.9,28.67037904,22:11.5
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,91.71935573,57:39.2,73.01548458,34:13.3,59.15238766,51:37.6,58.25238766,01:37.5,52.4271489,17:29.4,47.18443401,57:03.4
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,33.45112505,54:11.9,33.45112505,42:31.5,33.45112505,03:11.9,33.45112505,24:05.0,33.45112505,52:26.0,33.45112505,33:41.4
1F51E050-78F7-F270-1B90-ED1BC0376763,92.1754622,38:15.2,91.6754622,37:15.1,83.22791598,56:00.2,65.86233278,26:25.0,52.68986622,47:12.6,52.68986622,46:53.7
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,78.42121033,50:49.4,78.42121033,44:19.9,70.5790893,24:05.8,56.46327144,07:43.9,45.17061715,09:34.0,36.13649372,41:52.8
25197F10-E9E9-4C50-63F8-6C896975AAE2,80.55146029,46:07.7,80.55146029,08:21.0,80.55146029,04:03.5,72.49631426,41:53.2,72.49631426,30:40.8,65.24668283,37:24.5
DDE0526B-7DA4-80E8-C2A6-D097F3826029,93.78535641,51:22.4,93.28535641,11:33.5,93.98535641,53:19.4,83.77682077,07:07.2,75.39913869,40:48.7,75.39913869,43:37.9
1F51E050-78F7-F270-1B90-ED1BC0376763,89.91722828,05:57.9,80.49550545,53:53.2,73.1659549,30:00.4,72.2659549,53:28.1,57.81276392,04:02.0,57.81276392,48:02.0
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,95.20146061,20:03.2,95.20146061,40:09.8,76.16116849,30:31.7,68.54505164,17:59.8,61.69054648,07:29.1,49.35243718,23:36.9
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,79.45308191,00:30.0,63.56246553,51:32.4,50.84997242,31:28.3,40.67997794,23:45.4,40.67997794,11:08.1,32.54398235,14:03.3
25197F10-E9E9-4C50-63F8-6C896975AAE2,36.78851968,22:49.2,29.43081574,09:06.3,23.54465259,53:25.2,23.54465259,08:58.9,18.83572207,15:16.7,15.06857766,37:46.3
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,97.61190453,33:54.3,78.08952363,15:16.7,70.28057126,08:30.8,70.28057126,15:21.6,56.22445701,52:08.2,44.97956561,37:58.6
1F51E050-78F7-F270-1B90-ED1BC0376763,76.09076823,00:24.9,60.51261458,41:55.9,49.15009167,28:08.5,38.60007333,24:50.1,34.740066,34:23.2,27.7920528,04:19.3
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,87.39439934,00:29.9,87.39439934,36:27.9,69.91551948,32:23.4,62.92396753,59:12.2,56.63157077,07:51.1,56.63157077,34:31.4
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,87.43218102,08:09.2,87.43218102,11:45.1,87.43218102,18:12.6,87.43218102,30:14.1,87.43218102,26:34.1,78.68896292,34:19.2
1F51E050-78F7-F270-1B90-ED1BC0376763,84.71622071,27:09.5,67.41297656,13:27.5,54.67038125,23:13.6,43.016305,45:00.7,38.7146745,53:43.6,38.7146745,20:53.1
247B105C-2067-A7AA-2CBE-B65278128C96,89.34906938,45:49.6,79.98416244,00:19.4,80.68416244,53:24.1,71.8057462,00:35.4,64.62517158,32:29.8,58.16265442,41:33.7
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,70.75512185,34:49.4,56.24409748,36:00.8,56.94409748,42:30.6,44.83527798,39:11.5,40.35175018,00:09.9,32.28140015,27:25.0
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,80.97437321,53:07.1,80.97437321,18:29.1,64.77949857,53:56.8,58.30154871,51:01.0,52.47139384,30:26.8,41.97711507,33:50.4
247B105C-2067-A7AA-2CBE-B65278128C96,83.59421421,17:13.9,83.09421421,41:43.2,83.79421421,16:45.7,82.89421421,57:48.9,82.89421421,00:33.9,74.60479279,54:12.7
2B806EF6-A590-1C00-F0C5-1469E3B2152E,69.30460179,01:23.3,68.80460179,30:16.3,69.50460179,18:24.0,54.88368143,24:20.0,54.88368143,38:08.9,43.90694514,14:14.4
1F51E050-78F7-F270-1B90-ED1BC0376763,78.30971551,49:33.0,78.30971551,02:03.2,78.30971551,32:11.6,62.6477724,52:02.1,50.11821792,54:46.8,45.10639613,09:13.5
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,69.61249496,07:42.7,62.22124546,20:42.8,50.51699637,56:34.6,49.61699637,15:46.2,44.65529673,07:50.8,35.72423739,39:38.0
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,73.14011085,02:28.1,73.14011085,03:19.1,73.14011085,08:12.0,65.82609976,18:47.0,59.24348979,04:25.7,47.39479183,35:49.3
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,91.29990935,57:45.7,81.73991841,33:40.6,82.43991841,58:31.4,81.53991841,59:46.0,73.38592657,15:19.4,73.38592657,51:02.4
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,63.25482212,16:19.6,56.4993399,44:04.7,57.1993399,12:25.6,50.66940591,39:38.5,40.53552473,36:29.9,36.48197226,19:28.4
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.58059635,30:57.0,85.58059635,57:00.9,85.58059635,42:16.6,85.58059635,38:12.7,68.46447708,50:27.4,68.46447708,38:28.9
DDE0526B-7DA4-80E8-C2A6-D097F3826029,84.66313619,28:40.6,67.73050895,20:09.9,54.18440716,53:52.4,43.34752573,29:59.2,39.01277316,46:10.3,31.21021853,41:52.8
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.26369455,53:50.9,75.05095564,42:18.0,68.26586007,20:19.1,53.89268806,01:33.6,43.11415045,16:54.0,34.49132036,49:30.3
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,78.36899281,32:05.0,70.10209353,15:28.9,70.80209353,31:31.8,55.92167482,43:56.5,55.92167482,31:43.4,44.73733986,31:33.1
2B806EF6-A590-1C00-F0C5-1469E3B2152E,77.45578205,02:00.5,69.71020384,08:44.3,55.76816308,33:06.0,44.61453046,40:22.8,40.15307741,09:25.3,40.15307741,05:23.2
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,93.93239221,32:59.9,75.14591377,15:57.0,60.11673101,31:29.0,54.10505791,43:05.3,48.69455212,50:01.6,43.82509691,38:46.4
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,98.96711599,17:11.7,78.81369279,33:00.4,79.51369279,29:57.2,70.75232351,38:29.9,70.75232351,56:02.3,70.75232351,23:40.4
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,52.92194386,32:33.0,52.42194386,18:14.4,42.67755509,50:56.2,41.77755509,26:33.1,41.77755509,32:10.4,37.59979958,55:56.1
247B105C-2067-A7AA-2CBE-B65278128C96,82.86423169,21:38.2,66.29138535,13:58.8,59.66224682,05:54.9,47.72979745,00:16.9,47.72979745,56:56.2,47.72979745,30:01.5
25197F10-E9E9-4C50-63F8-6C896975AAE2,45.4141879,50:05.4,40.87276911,09:11.9,32.69821529,34:29.8,32.69821529,12:32.8,32.69821529,27:17.7,26.15857223,04:28.2
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,89.8635849,12:38.6,80.44722641,08:57.6,81.14722641,34:03.3,64.19778113,58:35.1,64.19778113,31:58.0,64.19778113,02:05.1
25197F10-E9E9-4C50-63F8-6C896975AAE2,76.77489254,33:02.1,61.05991403,10:43.5,55.67392263,43:27.7,54.77392263,52:40.4,43.8191381,32:40.7,39.43722429,58:32.1
1F51E050-78F7-F270-1B90-ED1BC0376763,96.01073992,18:29.5,76.80859194,37:46.5,69.12773274,39:06.5,62.21495947,14:38.6,49.77196758,13:19.3,39.81757406,39:24.2
2B806EF6-A590-1C00-F0C5-1469E3B2152E,63.8498283,23:29.4,63.8498283,54:05.8,51.07986264,44:00.1,51.07986264,26:58.1,51.07986264,32:02.9,40.86389011,19:16.1
DDE0526B-7DA4-80E8-C2A6-D097F3826029,52.08022572,17:05.8,46.87220315,47:49.1,46.87220315,46:46.2,37.49776252,42:37.6,29.99821001,08:10.8,23.99856801,37:11.7
1F51E050-78F7-F270-1B90-ED1BC0376763,64.66475085,00:26.9,57.76827577,11:03.6,52.71144819,36:11.9,51.81144819,14:40.3,46.63030337,33:36.3,46.63030337,54:46.2
247B105C-2067-A7AA-2CBE-B65278128C96,79.00243502,51:43.3,78.50243502,40:37.4,63.54194802,54:41.3,62.64194802,44:03.9,62.64194802,00:53.6,62.64194802,02:48.9
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,58.96150547,45:48.5,58.96150547,45:42.4,53.06535492,53:38.9,47.75881943,23:55.5,38.20705554,07:31.5,34.38634999,30:55.3
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,46.15687862,27:37.9,36.9255029,18:31.8,36.9255029,07:36.9,33.23295261,23:30.6,29.90965735,06:13.9,23.92772588,15:40.8
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,88.2536873,41:42.4,70.24294984,13:28.6,70.94294984,36:04.4,63.03865486,38:11.0,50.43092389,30:42.4,50.43092389,21:08.0
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,63.03630186,30:55.9,62.53630186,25:56.3,63.23630186,20:14.7,62.33630186,37:08.0,56.10267167,18:11.1,44.88213734,02:05.1
247B105C-2067-A7AA-2CBE-B65278128C96,99.52409958,43:54.0,99.02409958,36:33.2,79.95927966,36:14.9,71.1533517,29:41.0,64.03801653,50:23.3,51.23041322,22:43.2
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,96.79945539,42:14.1,77.43956431,17:39.8,61.95165145,55:43.0,55.75648631,09:54.8,50.18083767,40:31.4,40.14467014,21:35.6
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,46.39324819,23:01.2,36.75459855,49:35.5,30.14367884,54:07.0,26.31931096,14:49.9,26.31931096,50:18.9,23.68737986,43:13.6
1F51E050-78F7-F270-1B90-ED1BC0376763,68.22683263,00:54.2,68.22683263,53:04.4,54.5814661,54:13.3,54.5814661,15:43.4,49.12331949,52:23.4,44.21098754,40:32.5
247B105C-2067-A7AA-2CBE-B65278128C96,40.31221755,07:27.4,39.81221755,11:38.8,36.55099579,02:49.8,35.65099579,13:09.9,35.65099579,25:38.1,28.52079663,13:19.5
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,95.72640591,04:21.9,76.22112473,22:25.4,76.92112473,56:29.2,60.81689978,29:51.5,48.65351983,10:44.8,48.65351983,46:00.2
1F51E050-78F7-F270-1B90-ED1BC0376763,89.74998797,48:22.7,71.43999037,57:22.6,72.13999037,43:04.0,71.23999037,19:58.4,64.11599134,06:59.9,51.29279307,58:30.7
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,56.2768923,44:15.6,56.2768923,53:16.9,50.64920307,46:56.6,40.51936245,24:08.5,40.51936245,13:32.0,40.51936245,25:19.2
1F51E050-78F7-F270-1B90-ED1BC0376763,74.94948813,45:03.0,59.95959051,07:31.0,47.9676724,30:09.7,43.17090516,38:36.7,34.53672413,24:56.9,31.08305172,32:58.0
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,59.92552649,05:20.7,59.42552649,31:47.6,48.28042119,42:00.9,37.90433696,21:22.5,34.11390326,04:45.6,30.70251293,03:03.5
2B806EF6-A590-1C00-F0C5-1469E3B2152E,69.51105245,06:45.3,69.51105245,43:14.2,69.51105245,31:02.5,62.5599472,35:56.4,56.30395248,25:05.7,56.30395248,33:26.8
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,88.1627103,06:35.0,88.1627103,07:17.4,79.34643927,19:42.5,79.34643927,22:45.0,63.47715142,17:38.4,63.47715142,30:55.7
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,91.004955,12:39.8,72.803964,07:19.5,72.803964,08:15.4,65.5235676,57:49.4,65.5235676,18:15.8,65.5235676,27:03.6
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,92.5429124,13:47.9,83.28862116,56:46.3,83.28862116,36:33.0,66.63089693,59:43.7,59.96780724,33:08.1,47.97424579,55:55.1
2B806EF6-A590-1C00-F0C5-1469E3B2152E,100.5160636,12:15.2,80.05285091,01:13.2,72.76756582,53:29.6,57.49405266,51:52.9,57.49405266,03:14.6,57.49405266,56:43.1
2B806EF6-A590-1C00-F0C5-1469E3B2152E,57.26691648,23:39.3,51.54022483,11:10.2,46.38620235,54:41.4,46.38620235,02:39.8,41.74758211,42:49.2,33.39806569,00:04.7
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,73.73980731,27:02.2,73.23980731,28:59.0,66.63582658,54:52.0,59.16224392,07:13.8,47.32979514,34:16.9,47.32979514,07:04.3
2B806EF6-A590-1C00-F0C5-1469E3B2152E,39.00195442,59:20.5,31.20156353,23:57.0,24.96125083,06:26.9,19.96900066,22:53.0,15.97520053,06:37.5,15.97520053,42:29.3
25197F10-E9E9-4C50-63F8-6C896975AAE2,76.15233573,28:14.2,76.15233573,36:06.0,60.92186858,46:46.2,54.82968172,52:42.1,43.86374538,07:17.1,39.47737084,34:41.9
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,73.69221416,59:23.3,58.95377133,43:29.3,53.0583942,47:46.2,47.75255478,10:21.8,38.20204382,25:59.6,38.20204382,53:26.4
DDE0526B-7DA4-80E8-C2A6-D097F3826029,53.89310969,36:35.0,48.50379872,22:41.7,43.65341885,32:32.0,43.65341885,17:11.3,39.28807697,19:27.7,31.43046157,05:02.3
DDE0526B-7DA4-80E8-C2A6-D097F3826029,58.17924567,01:43.5,46.18339654,54:30.6,46.88339654,53:36.9,45.98339654,28:35.6,45.98339654,28:42.1,36.78671723,12:43.1
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,68.90919249,50:22.7,55.12735399,52:22.5,44.10188319,30:08.5,35.28150655,37:12.1,31.7533559,03:32.3,31.7533559,33:13.8
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,14.42329701,22:54.1,12.98096731,00:38.9,12.98096731,38:54.8,10.38477385,49:11.7,10.38477385,27:07.5,10.38477385,50:14.2
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,89.44686209,36:01.7,80.50217588,00:57.5,80.50217588,31:29.0,80.50217588,25:59.6,72.45195829,47:39.5,57.96156664,37:48.9
2B806EF6-A590-1C00-F0C5-1469E3B2152E,71.35044699,28:48.9,63.78540229,37:17.3,58.12686206,54:52.0,51.50417585,00:59.2,51.50417585,22:57.3,46.35375827,35:18.7
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,62.68365196,54:56.9,50.14692156,28:02.0,50.14692156,37:28.8,50.14692156,03:12.3,50.14692156,37:32.8,40.11753725,08:48.9
DDE0526B-7DA4-80E8-C2A6-D097F3826029,89.97824486,14:48.1,89.47824486,13:38.7,90.17824486,34:45.4,71.42259589,16:11.5,57.13807671,03:56.9,57.13807671,05:21.1
2B806EF6-A590-1C00-F0C5-1469E3B2152E,93.84389867,08:40.5,84.4595088,33:55.3,76.01355792,03:43.2,68.41220213,29:23.6,54.7297617,37:36.5,43.78380936,42:26.3
25197F10-E9E9-4C50-63F8-6C896975AAE2,77.48400529,41:18.7,69.30560476,45:39.8,56.18448381,59:38.6,55.28448381,57:40.0,49.75603543,36:45.7,39.80482834,14:00.7
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,79.71499551,58:49.7,79.21499551,07:06.2,64.11199641,26:49.0,56.89079677,24:34.4,51.20171709,50:52.3,51.20171709,16:59.2
25197F10-E9E9-4C50-63F8-6C896975AAE2,97.30734946,55:28.2,77.48587957,41:19.7,70.45729161,02:36.8,55.64583329,48:12.2,44.51666663,37:56.9,44.51666663,24:36.3
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,94.40057029,02:03.0,93.90057029,45:54.8,85.23051327,54:02.6,75.89746194,44:34.4,75.89746194,56:13.3,75.89746194,54:57.1
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,99.48650451,44:57.2,89.10785406,05:52.2,72.02628325,24:41.9,56.9010266,17:42.5,56.9010266,11:29.0,51.21092394,34:51.8
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.54608122,07:26.7,75.04608122,12:04.8,75.74608122,43:26.7,74.84608122,26:05.5,59.87686498,35:39.5,53.88917848,55:43.6
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,95.30072718,42:23.3,95.30072718,27:41.6,76.24058174,22:16.8,68.61652357,38:30.4,54.89321885,37:53.2,43.91457508,05:17.3
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,86.5628046,26:59.0,77.47652414,18:36.0,78.17652414,33:32.6,61.82121931,55:39.0,49.45697545,13:35.3,49.45697545,33:07.6
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.34640937,56:30.0,67.81176843,30:26.8,67.81176843,40:51.3,61.03059159,39:31.0,61.03059159,53:32.8,48.82447327,06:57.7
25197F10-E9E9-4C50-63F8-6C896975AAE2,67.73768895,32:37.5,67.73768895,23:07.8,60.96392006,52:53.1,48.77113605,01:56.6,39.01690884,09:55.7,35.11521795,19:53.0
DDE0526B-7DA4-80E8-C2A6-D097F3826029,71.75454583,54:30.5,71.25454583,37:30.7,71.95454583,54:39.5,56.84363666,18:50.7,51.15927299,34:04.0,51.15927299,36:00.1
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,91.8526344,06:11.4,73.48210752,34:30.4,73.48210752,49:17.4,66.13389676,34:36.3,59.52050709,38:33.6,59.52050709,55:13.7
247B105C-2067-A7AA-2CBE-B65278128C96,70.72697046,43:51.3,63.65427341,31:39.7,50.92341873,00:37.5,40.73873498,18:30.5,32.59098799,25:08.8,32.59098799,34:10.3
247B105C-2067-A7AA-2CBE-B65278128C96,76.08212633,10:27.5,68.0439137,37:14.1,68.7439137,50:02.2,54.27513096,02:15.2,48.84761786,11:32.5,43.96285608,02:31.4
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,58.78443986,52:15.4,58.78443986,10:41.8,47.02755189,07:39.8,47.02755189,40:27.7,42.3247967,12:24.2,38.09231703,43:18.6
2B806EF6-A590-1C00-F0C5-1469E3B2152E,85.43045619,15:05.9,68.34436495,25:00.8,68.34436495,34:14.7,54.67549196,27:50.5,49.20794276,19:23.2,39.36635421,19:43.3
25197F10-E9E9-4C50-63F8-6C896975AAE2,100.1911824,38:28.0,99.69118239,32:13.2,80.49294591,07:46.5,63.67435673,20:12.1,50.93948538,27:20.3,45.84553685,01:17.4
1F51E050-78F7-F270-1B90-ED1BC0376763,60.27645705,30:34.7,60.27645705,43:05.1,48.22116564,55:22.2,48.22116564,02:38.1,43.39904908,52:19.0,43.39904908,06:57.8
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,29.94637291,54:50.2,23.95709833,10:17.7,19.16567866,53:59.4,17.2491108,30:00.5,13.79928864,52:29.5,12.41935977,10:21.3
247B105C-2067-A7AA-2CBE-B65278128C96,72.49621708,06:52.9,57.99697367,18:14.6,46.39757893,33:06.0,41.75782104,17:15.5,37.58203894,43:48.2,33.82383504,08:23.1
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,76.79099536,34:57.6,61.07279629,17:57.2,55.68551666,17:44.2,43.82841333,21:14.3,39.44557199,25:20.8,35.50101479,06:40.9
1F51E050-78F7-F270-1B90-ED1BC0376763,74.96834807,07:40.9,74.96834807,27:11.3,67.47151327,47:44.9,67.47151327,53:15.3,53.97721061,12:47.8,48.57948955,18:13.5
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,71.50150003,58:17.5,64.35135003,46:59.9,64.35135003,31:23.8,57.91621502,00:24.9,57.91621502,43:56.1,46.33297202,37:05.1
2B806EF6-A590-1C00-F0C5-1469E3B2152E,73.19154856,19:02.9,58.19323885,12:01.2,47.29459108,21:51.6,46.39459108,13:45.6,41.75513197,00:20.9,41.75513197,07:44.9
25197F10-E9E9-4C50-63F8-6C896975AAE2,84.53638184,27:08.5,67.62910547,44:35.5,60.86619492,49:52.6,48.69295594,23:03.8,38.95436475,46:06.6,35.05892828,18:22.3
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,80.63802763,09:08.9,64.1504221,33:47.1,58.45537989,05:11.0,51.7998419,06:00.7,41.43987352,22:17.5,33.15189882,30:49.1
DDE0526B-7DA4-80E8-C2A6-D097F3826029,60.66230636,45:34.0,60.16230636,26:46.4,48.86984508,16:02.3,38.37587607,39:01.2,34.53828846,34:14.8,34.53828846,24:25.4
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,92.49458598,40:27.7,92.49458598,45:21.8,83.24512738,37:18.4,66.59610191,27:38.8,59.93649171,04:50.7,47.94919337,03:52.5
247B105C-2067-A7AA-2CBE-B65278128C96,96.27684673,56:55.7,95.77684673,33:12.8,86.91916206,55:43.7,68.81532964,01:25.3,61.93379668,42:37.0,61.93379668,55:08.1
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,86.08810026,25:19.0,86.08810026,19:07.6,77.47929023,19:21.5,61.98343219,20:36.8,55.78508897,21:14.9,44.62807117,47:52.1
2B806EF6-A590-1C00-F0C5-1469E3B2152E,77.81036315,04:49.0,70.02932683,38:16.5,63.02639415,12:32.4,50.42111532,19:21.8,45.37900379,01:54.0,40.84110341,33:26.5
25197F10-E9E9-4C50-63F8-6C896975AAE2,59.74031331,21:14.6,47.79225065,08:02.2,43.01302559,54:41.5,43.01302559,47:09.7,34.41042047,25:33.9,27.52833637,37:27.2
2B806EF6-A590-1C00-F0C5-1469E3B2152E,82.51041357,07:04.2,82.51041357,26:02.9,74.25937222,48:11.8,59.40749777,01:03.6,59.40749777,05:41.9,59.40749777,03:06.2
2B806EF6-A590-1C00-F0C5-1469E3B2152E,56.72924398,20:38.0,45.38339518,32:20.7,45.38339518,24:37.0,40.84505566,55:09.8,36.7605501,42:36.1,33.08449509,19:16.2
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,57.67208682,13:29.5,57.17208682,49:42.4,46.47766946,03:13.8,41.01990251,39:07.6,36.91791226,51:44.8,36.91791226,02:36.1
DDE0526B-7DA4-80E8-C2A6-D097F3826029,53.31170493,09:24.6,42.64936395,30:56.8,38.38442755,05:17.1,38.38442755,04:04.5,38.38442755,20:11.9,38.38442755,23:19.7
247B105C-2067-A7AA-2CBE-B65278128C96,67.56000067,37:52.9,67.06000067,57:49.1,67.76000067,58:32.2,60.1740006,25:21.4,48.13920048,24:19.3,38.51136039,02:38.7
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,61.68013105,34:26.9,61.18013105,57:24.4,55.78211794,54:47.1,43.90569435,35:06.6,43.90569435,57:43.4,39.51512492,44:25.8
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,73.63517238,36:54.0,58.9081379,57:28.6,47.12651032,34:58.2,42.41385929,40:22.7,33.93108743,30:14.7,27.14486994,29:58.8
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,64.55027492,56:10.1,64.05027492,03:49.1,58.36524743,25:39.6,45.97219794,55:33.3,45.97219794,19:12.1,36.77775836,49:14.2
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,42.26191016,32:03.9,37.60571915,35:33.4,30.82457532,11:44.9,26.93211779,32:47.3,26.93211779,46:57.5,26.93211779,58:24.4
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,86.77611736,32:18.7,78.09850562,09:01.5,78.09850562,04:38.0,78.09850562,53:31.5,70.28865506,41:48.5,56.23092405,06:04.4
1F51E050-78F7-F270-1B90-ED1BC0376763,84.26179704,00:07.2,75.83561733,44:16.3,60.66849387,49:02.5,54.60164448,19:10.2,49.14148003,43:05.7,49.14148003,50:18.9
25197F10-E9E9-4C50-63F8-6C896975AAE2,70.31110898,26:42.5,56.24888718,04:31.5,50.62399846,17:50.9,40.49919877,00:41.7,40.49919877,47:24.5,40.49919877,53:42.5
DDE0526B-7DA4-80E8-C2A6-D097F3826029,71.10309855,03:49.9,70.60309855,06:26.3,71.30309855,55:43.1,63.3627887,53:05.1,57.02650983,35:49.0,45.62120786,52:28.5
247B105C-2067-A7AA-2CBE-B65278128C96,65.74377053,09:10.0,58.73939348,50:06.5,59.43939348,32:51.6,52.68545413,21:42.3,47.41690872,47:09.5,42.67521785,35:08.3
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,56.57740667,52:08.9,56.07740667,32:12.0,56.77740667,54:55.6,50.289666,17:30.8,40.2317328,08:08.2,40.2317328,04:51.1
